TeamID,TeamName,Points,TransfersLeft,Efficiency
49020806,MAKSUD HASAN,20242.5,14,174.5043103448276
75470106,CR7 GOLDEN,20223.5,22,187.25462962962962
710405,HereForSomeTimePassFC,20222.5,2,157.98828125
2440510,Panda panthers,20220.0,24,190.75471698113208
2290503,FADLOXI,20211.5,24,190.6745283018868
600110710,Bonkers,20210.0,14,174.22413793103448
22920807,ARUNFG23HI,20210.0,10,168.41666666666666
227360105,AARAV SKYWALKERS,20199.0,0,155.37692307692308
758310710,TUSH23,20196.5,21,185.28899082568807
13190901,SherePunjabi11,20196.0,22,187.0
72440410,Makkar giants,20193.5,18,180.29910714285714
332950103,Limp bizkit,20190.0,13,172.56410256410257
930304,Saaps,20187.5,8,165.47131147540983
371590405,Patzers,20182.5,18,180.20089285714286
12660203,Gameswingers 11,20171.5,17,178.50884955752213
316570310,VikingsXI,20169.5,21,185.04128440366972
777620102,Red Devilz,20112.0,15,174.88695652173914
4070101,Tscfczn,20111.0,18,179.5625
55680305,LAKH23,20108.0,14,173.3448275862069
67370608,RUZBEH SUTARIA,20106.0,22,186.16666666666666
476050910,Manchale munde,20103.5,25,191.46190476190475
81920902,YoYoDevils,20097.5,11,168.88655462184875
468930704,EXTREME248,20087.5,26,193.14903846153845
388260501,HARI NITHIN,20083.5,17,177.73008849557522
244420905,ZakhmiJattzzz,20075.0,7,163.21138211382114
936170902,SRADHAC PYTHONS,20062.5,26,192.90865384615384
825570602,gabehcuod,20053.0,14,172.8706896551724
43540905,FAKKAS,20048.5,20,182.2590909090909
17490109,FolkinDesi,20043.5,17,177.37610619469027
467450705,HarkunwarThe great,20028.0,14,172.6551724137931
3020304,SahibDaGOAT31,20021.5,14,172.59913793103448
69470208,DEEPRA973IJ,20013.0,16,175.55263157894737
3340505,Indian soldiers35,20001.5,9,165.30165289256198
18580805,Cric XI,19998.5,40,222.20555555555555
893261001,Mohitneetu warriors,19990.0,14,172.32758620689654
640470902,SHAHPR168UV,19984.5,15,173.77826086956523
318550810,Waqib,19983.0,53,259.5194805194805
1001710206,DAYAL 11,19982.0,23,186.74766355140187
54560202,SHIHA  SHIHAN,19977.0,15,173.71304347826086
859290302,MANJYOT BAJWA 11,19975.5,7,162.40243902439025
4780607,Kannauj xi,19972.0,17,176.7433628318584
458770505,ENAMUL 11,19960.0,11,167.7310924369748
961580303,joybhai,19952.5,21,183.05045871559633
803740507,Deepak Elevens,19952.0,13,170.52991452991452
1048420310,trikmani11,19952.0,11,167.6638655462185
8260108,Alibaba  ke 11 chor,19945.0,25,189.95238095238096
39520309,Marakathamani,19943.5,20,181.30454545454546
77900101,Desi Resurrection,19940.5,16,174.91666666666666
267630204,Stalin than vararu,19936.0,10,166.13333333333333
3080706,RR Rohin,19934.0,23,186.29906542056074
920471008,Shagggy11,19905.0,22,184.30555555555554
482960809,AliOmXI,19893.0,21,182.5045871559633
201671006,EagleSquad111,19888.0,4,157.84126984126985
5480201,SEEHRA PRODUCTIONS,19887.0,17,175.99115044247787
704550106,Jiju11,19887.0,16,174.44736842105263
153930410,Pranjali 11,19885.0,22,184.12037037037038
433390102,CHARU26,19881.0,22,184.08333333333334
1420410,Keshunath Carpenters,19861.5,18,177.33482142857142
450660604,Kamptee Rilfes,19860.5,32,202.65816326530611
59930308,NamanSmashers,19856.0,30,198.56
335980805,Mystic XI,19853.5,21,182.1422018348624
240302,Sharks,19853.0,8,162.7295081967213
899780908,The Smoking Aces,19849.5,29,196.52970297029702
339610205,MUBEENMODAK,19835.0,20,180.3181818181818
484220705,MEZUT11,19829.0,32,202.33673469387756
7200905,Harrydayal25,19827.5,22,183.58796296296296
130404,ANIRUDHS486,19825.5,20,180.23181818181817
210102,godoflaws,19823.5,38,215.47282608695653
360608,Monkey roy,19822.0,30,198.22
6041009,Abykohli,19815.5,17,175.358407079646
225740906,Sunrisers XI,19807.0,27,192.3009708737864
480210304,Uren Dream 11,19799.5,27,192.22815533980582
49750307,kasim khan6 PE,19789.0,17,175.12389380530973
1820907,Kerala indians17,19786.0,20,179.87272727272727
636980204,IssaJass,19769.5,7,160.72764227642276
420303,ISHANshah 42,19766.0,17,174.9203539823009
59640510,Gully Boys,19758.5,23,184.65887850467288
12380703,k warrors,19751.5,25,188.1095238095238
8080308,Scatters FC,19747.0,10,164.55833333333334
57550305,Nandhas Team,19740.5,23,184.49065420560748
357290307,Mai he jeetunga,19739.5,13,168.7136752136752
318780710,lad555,19736.5,18,176.21875
42560603,The Swaggers XI,19734.0,24,186.16981132075472
172501007,War Takers007,19727.5,26,189.6875
256460703,Los blancos,19725.0,24,186.08490566037736
1006180604,Jatts United,19720.5,9,162.9793388429752
991890503,Tanish The Champ,19718.0,13,168.52991452991452
35450602,Win or Booze 11,19712.0,22,182.5185185185185
889730610,RECORD CREATORS,19710.5,19,177.57207207207207
525430106,Sankar 11,19709.5,22,182.49537037037038
550720402,Dark knight 303,19704.0,5,157.632
34400906,Birendra Shahi,19699.0,25,187.6095238095238
7080601,Debonair 11,19696.0,12,166.91525423728814
451920410,5911 SuperXI,19691.0,0,151.46923076923076
540540305,My 11 To Fuck U,19691.0,19,177.3963963963964
876320705,Tiger Guerreros,19684.5,20,178.95
519210707,ParManu XI,19682.5,23,183.94859813084113
863540606,Champ RAF,19681.0,21,180.55963302752295
61400505,CrikBrick,19680.0,10,164.0
12000304,LuciferRules,19679.5,17,174.15486725663717
1493750803,SHIPON1 JUNIORS,19679.0,43,226.19540229885058
54110702,Invincible Warriers,19674.0,11,165.32773109243698
700620310,Team VG,19674.0,30,196.74
1880607,Saif 7,19672.0,20,178.83636363636364
75430505,Lethal Strikers,19654.0,16,172.40350877192984
824510705,NAZRIN8PQ,19650.5,18,175.45089285714286
739030209,Fixers 20,19646.5,25,187.1095238095238
3360407,IPL 2022,19645.5,16,172.32894736842104
752980901,Toper MI,19644.5,12,166.47881355932202
8620702,MUKS Strickers,19643.5,19,176.96846846846847
963240902,Jack s BlackPearl,19640.5,27,190.68446601941747
127490910,Trailblazers,19640.0,4,155.87301587301587
507210507,GOPIEE14DE,19636.0,26,188.80769230769232
29950308,Simars kingsmen,19635.0,18,175.3125
319890809,CRUDE XI,19634.5,12,166.39406779661016
937480302,TER ME NAT0R,19623.5,25,186.8904761904762
1014170806,RopranosXI,19622.5,5,156.98
511260401,ShaggyHORANA,19621.5,19,176.77027027027026
851530206,SIR SRT XI,19611.0,18,175.09821428571428
841220109,sharatsahni1,19610.5,17,173.54424778761063
158181007,King Krunal Pandyas 11,19606.0,21,179.87155963302752
432130203,Karthikchamps11,19604.5,14,169.0043103448276
421000708,dc saini,19600.0,18,175.0
7770606,Impeccable xi,19596.0,29,194.01980198019803
742010402,Champions12 UN,19593.5,20,178.12272727272727
76630406,Mangaaa Karegaaa DANGAAAA,19590.5,17,173.36725663716814
887040801,RASHEED KXI,19580.0,18,174.82142857142858
12970907,DRAHU8TU,19575.5,18,174.78125
26830310,AANANDS SQUAD,19575.5,24,184.6745283018868
464210602,Singh Surmee,19560.5,14,168.625
781670401,SEHMBI,19559.0,22,181.10185185185185
372370302,RAJAN1983,19553.5,12,165.70762711864407
907070901,All stars patel,19546.5,23,182.67757009345794
1091140301,chasers 45,19541.5,21,179.27981651376146
997470805,Manhoos XI,19533.0,7,158.8048780487805
818090806,KET009,19513.5,19,175.7972972972973
570309,GARUDA,19511.5,21,179.0045871559633
79120509,PKSIN1266PQ,19509.5,20,177.3590909090909
12670708,Jawahar5984,19508.5,34,203.21354166666666
47540901,BABA YAGA WARRIOR,19505.0,1,151.2015503875969
42391007,Saravana84,19498.5,23,182.2289719626168
437880410,Prestige 27,19497.0,9,161.13223140495867
405580806,Hotshotdeepak,19495.5,0,149.9653846153846
59200704,Nirbhay Team,19494.0,24,183.9056603773585
494761007,Jindal BoYz,19494.0,0,149.95384615384614
616450904,Everywhere SIR Goes,19489.5,32,198.87244897959184
962120205,Nafiul Ahmed,19483.5,27,189.1601941747573
972320104,My Megaminds,19479.5,30,194.795
342371007,Balgopalkrishna,19466.0,0,149.73846153846154
779090503,my superhero,19450.0,14,167.67241379310346
17710606,Legend2K,19435.0,17,171.99115044247787
310503,To Be Decided,19432.0,15,168.97391304347826
