TeamID,TeamName,Points,TransfersLeft,Efficiency
9320310,ScrapieeXI,19702.5,22,182.43055555555554
10706,DKBose91,19702.0,8,161.49180327868854
1042160809,Rina11 XI,19697.0,13,168.35042735042734
35420510,DHIYAVO,19684.5,13,168.24358974358975
579600103,Baroda Mavericks,19666.5,19,177.17567567567568
587110407,MjTerminator,19648.5,15,170.85652173913044
35690910,Khatam TATA Bye Bye,19637.0,22,181.82407407407408
4710309,ANKURP,19625.5,17,173.6769911504425
86240410,21GrandSlamz,19624.0,22,181.7037037037037
210451004,JPKing1014,19623.0,2,153.3046875
288560601,Kandai XI,19616.5,9,162.1198347107438
175750807,powerplayers,19607.0,16,171.99122807017545
31340710,ViratAb11s,19599.5,18,174.99553571428572
135320901,MALLICK STRIKERS 59450,19593.5,20,178.12272727272727
4510505,MahiiiiiiiwaY,19592.5,19,176.50900900900902
723570807,Varam1012,19590.0,18,174.91071428571428
202250803,JDPatel1992,19585.5,0,150.65769230769232
151350404,alankarabu,19580.5,27,190.10194174757282
48000907,fatafat eleven,19575.0,18,174.77678571428572
922640208,Sage Mode On,19575.0,13,167.30769230769232
826180508,WACC XI,19570.5,8,160.4139344262295
922610701,InCRedible11,19568.5,22,181.1898148148148
675500105,Debaprasanna,19551.5,32,199.50510204081633
862800308,Xtream11,19549.5,28,191.66176470588235
812260903,Covid Busters,19538.5,16,171.390350877193
505200804,KohliPaajiFC,19534.0,25,186.03809523809525
875940801,XI PLASMA PANTHERS,19532.0,0,150.24615384615385
39891004,Tushki,19527.5,27,189.5873786407767
384460306,ROHID860FG,19526.5,16,171.28508771929825
3230808,Bhosdiwale Chacha,19524.5,13,166.8760683760684
463440102,Birinchi Baba,19523.0,29,193.2970297029703
982141010,Chote Bachche,19522.5,8,160.0204918032787
408331006,MI Jadeja,19520.0,1,151.31782945736435
143220308,AVI12792,19515.5,19,175.8153153153153
47960305,KINGS GAMBIT,19506.5,23,182.30373831775702
54730404,Karans Panthers,19494.5,17,172.51769911504425
959950201,Akdhoni7,19484.5,11,163.73529411764707
701400310,Notty Eleven,19482.0,25,185.54285714285714
2090709,Fantasy 99,19478.0,19,175.47747747747746
940030406,Veer warriors35 WY,19475.5,13,166.45726495726495
448280703,Rise of Titans,19467.5,21,178.60091743119267
338050707,DHARA16120FG,19467.0,0,149.74615384615385
39320709,BIJEN CHAUHAN,19460.5,15,169.22173913043477
16810808,Palash Fixers,19458.0,19,175.2972972972973
624860810,PYARP5EF,19454.0,13,166.27350427350427
952330610,Alpha Helix98,19453.0,22,180.12037037037038
811780310,JBL11,19452.0,18,173.67857142857142
35130610,DESAI8003EF,19450.5,37,209.1451612903226
811730702,Dharmil1412,19450.5,41,218.54494382022472
1005471008,Akki To Success,19446.5,25,185.2047619047619
36740710,GANESH TEAM,19441.5,24,183.41037735849056
5470808,Super Sloggers,19433.0,22,179.9351851851852
764990608,Chacha chill,19432.5,19,175.06756756756758
413090208,Revenger,19427.0,34,202.36458333333334
1940109,NoMerCy XI,19425.5,17,171.9070796460177
4390309,DBC APOCALYPZE,19422.0,29,192.2970297029703
820070204,Braveheart,19393.0,9,160.27272727272728
479650910,The Schrodingers,19390.5,25,184.67142857142858
3030304,ANAS SALAH XI,19389.5,16,170.08333333333334
808700103,RKsWarriors,19387.0,21,177.86238532110093
330321007,PANDYA PRABHU,19378.0,16,169.98245614035088
3521003,BRIJESH PALTAN,19375.0,21,177.75229357798165
785690104,ZAININS,19374.5,3,152.5551181102362
801290202,Joshiji XI,19368.5,12,164.13983050847457
276670601,Sam Shah XI,19367.0,17,171.38938053097345
342440804,JATINXX,19362.0,10,161.35
290090403,BlackOcean11,19360.5,27,187.96601941747574
933290301,AMISH1593HI,19360.0,19,174.4144144144144
45920407,Jinal Heroes,19359.0,16,169.81578947368422
17840606,Nar Sarjahas,19354.0,0,148.87692307692308
752990808,VISHN33006Z,19345.5,19,174.28378378378378
50640610,Gangil 11,19344.5,16,169.68859649122808
366890902,Papon Fanclub,19343.0,25,184.21904761904761
276020402,NISHI475CD,19339.5,7,157.23170731707316
1520980407,ABAHIR Unstoppables,19336.0,0,148.73846153846154
7220810,Kalimatha,19335.0,7,157.1951219512195
