TeamID,TeamName,Points,TransfersLeft,Efficiency
959650808,YiYipBoomerang,17237.0,53,223.85714285714286
371320605,Firebolts,17234.5,47,207.64457831325302
10390603,RAKESHJV,17232.5,37,185.29569892473117
13800708,Strikers,17231.5,30,172.315
385880909,Vikramv7777,17230.5,19,155.22972972972974
426760603,SwajoXI,17228.5,35,181.35263157894738
201431009,CSK2022,17222.5,53,223.66883116883116
919510603,ForFSake XI,17222.5,20,156.5681818181818
236950210,Aj Arun5693,17221.0,29,170.5049504950495
717230404,Thoppeeee XI,17221.0,41,193.4943820224719
257120910,Alwarpet Jumbos,17221.0,33,177.53608247422682
34520810,Thatswhatshesaid,17219.5,50,215.24375
17980101,ANIMESH Msl,17219.0,42,195.67045454545453
576931004,Dhanno e XI,17216.5,43,197.89080459770116
588850110,DRISHESH DREAM TEAM,17216.0,37,185.11827956989248
838570204,HHM11,17214.0,34,179.3125
637990203,Dhivakar lions,17213.0,22,159.37962962962962
917990108,SHAMIM1364KL,17212.5,11,144.64285714285714
9090703,Beast Mode,17212.0,56,232.59459459459458
687890202,Fuddus,17212.0,35,181.17894736842106
24410206,Eternals 11 VsK,17211.0,29,170.40594059405942
170605,Kaushik Raka X1,17210.5,42,195.57386363636363
1021500310,Chennai Yellove,17210.0,20,156.45454545454547
926471002,Blades Boys,17209.0,44,200.1046511627907
164130502,SSKaviyan,17208.0,26,165.46153846153845
248580301,ARYAN24417MN,17208.0,13,147.07692307692307
4100805,Chennai XII,17206.5,46,204.83928571428572
134970507,Krishna G,17204.0,0,132.33846153846153
649870807,NITHILAN KNIGHTS,17202.0,42,195.47727272727272
450280404,YELLOVE is all we need 77,17201.0,32,175.5204081632653
569420205,Mowlana 11,17200.5,48,209.7621951219512
126440802,Muttu Sandhu,17198.0,33,177.29896907216494
900200103,MSD 22,17198.0,38,186.93478260869566
72890501,NANDHA,17197.5,41,193.23033707865167
491460801,vickykamal19,17197.0,21,157.77064220183487
44990605,KUMARAN XI,17196.5,11,144.50840336134453
662930906,Shreyxparin,17196.0,39,188.96703296703296
38890201,I AM Sachu,17195.0,0,132.26923076923077
1008610309,YK JACKSON,17192.5,23,160.67757009345794
189600301,SUNDAR,17191.0,28,168.5392156862745
848720903,CSK Thala AnbuDen,17190.5,15,149.48260869565217
15930605,BigDogPrith,17189.5,43,197.58045977011494
637580208,Dibyajyoti,17189.5,17,152.11946902654867
334270902,Swing Both Ways,17187.0,18,153.45535714285714
721230108,Sureshrms11,17187.0,42,195.3068181818182
433981010,A for apples,17186.5,36,182.83510638297872
20970310,Heman Master BLASTERS,17185.5,30,171.855
7190404,SP1989,17184.0,28,168.47058823529412
74920704,PARTH19945NO,17182.5,39,188.8186813186813
2640607,Sarasg7,17180.0,29,170.0990099009901
2981002,Greg Garda 11,17178.0,37,184.70967741935485
615000603,DAJENDER,17175.0,26,165.14423076923077
1470701,Superkings55,17173.5,44,199.6918604651163
815540410,SAMS LEGENDS,17172.0,0,132.09230769230768
80308,AadvikAara,17168.0,45,201.9764705882353
94001001,League topper Prasath,17166.0,36,182.61702127659575
470402,Rising Phoenix XI,17165.5,37,184.5752688172043
248490610,RCB of Fantasy,17165.0,39,188.62637362637363
4630304,Vaipilla Raja XI,17165.0,41,192.86516853932585
8100905,KingFisherCC,17159.0,30,171.59
883530807,KaykBlaster,17158.5,34,178.734375
627130802,KIRAN KINGS 147837,17158.0,53,222.83116883116884
846530609,Jeeva3003,17158.0,25,163.40952380952382
2350603,RonIND07,17158.0,66,268.09375
1013710703,AB Destroyers,17157.5,36,182.52659574468086
546970101,Vigtorious,17154.0,35,180.56842105263158
1980401,SujitSuperKing,17153.5,21,157.37155963302752
64751001,ASR Show Stoppers,17151.5,0,131.9346153846154
76290703,MANCH1582GH,17151.0,34,178.65625
768640810,Ghillyyyy,17151.0,34,178.65625
908650603,Royapuram Rockers,17149.5,32,174.99489795918367
420603,Vinothfalcon,17146.0,32,174.9591836734694
70401,MahiXI,17144.0,18,153.07142857142858
1006370607,AKSHAY9641DE,17141.5,40,190.4611111111111
12621009,AMV 11,17138.0,49,211.58024691358025
2030101,Sreyas X1,17134.5,33,176.6443298969072
25800102,DUSHY26,17132.5,17,151.6150442477876
398290208,GENGHIS TRIBES,17132.5,21,157.17889908256882
991820101,SIMPSON EXTRAVAGANZA,17131.5,22,158.625
4520707,ZAIN773,17129.5,29,169.5990099009901
601550705,S B VERMA,17129.5,0,131.76538461538462
79240502,Timepass,17129.0,47,206.3734939759036
14230405,Mandalorians,17128.0,9,141.55371900826447
156491003,Excelsior,17126.5,47,206.34337349397592
68940205,Deepak,17125.5,49,211.42592592592592
923200204,JediKnights88,17124.5,27,166.25728155339806
460804,TAMILDREAM12,17123.0,41,192.3932584269663
886350106,Scorpion,17121.0,49,211.37037037037038
833740104,Bolo zubaan Kesari,17119.5,2,133.74609375
375890604,Trinitan,17119.0,33,176.48453608247422
20180810,ThalaRockz,17118.5,39,188.1153846153846
632970604,harshit stars34HO,17118.5,38,186.07065217391303
517580109,DEEPAKSID,17116.5,36,182.0904255319149
192850502,AHS XI,17112.5,25,162.97619047619048
50660810,Marszify,17111.0,19,154.15315315315314
1164640209,Neenga lam edukku adikitu,17110.5,41,192.25280898876406
16930307,MaanikX1,17107.5,28,167.72058823529412
882410903,Sodakkuball,17107.0,19,154.11711711711712
732560702,SANJAY GENERALS 232111,17106.5,0,131.58846153846153
381400604,Raavanan,17106.0,38,185.93478260869566
569910403,Tanz Menz,17105.5,28,167.70098039215685
150740303,Philadelphia Eagles,17104.5,31,172.77272727272728
153470704,Em Yes Dee Force,17104.5,34,178.171875
1254591010,Pancham Roy,17104.0,31,172.76767676767676
292960110,NISHH UnTOUcHAblEs,17103.5,21,156.91284403669724
96330508,brucelee138,17100.0,37,183.8709677419355
